ID товара;наименование;описание;цена;орг %;ccылка на товар на сайте поставщика;ссылки на Фото;размер
;Арт. BN-134 Толстовка с капюшоном Boinc;Материал: 70% хлопок,25%полиэстер,5% эластен Бренд: Boinc Страна бренда: Турция  ;400;15;https://junior35.ru/tolstovka-s-kapyushonom-boinc-/-art.-bn-134.html;https://junior35.ru/assets/images/products/4334/prod/19.jpg;"Размер: 86 - Остаток: 5;Размер: 92 - Остаток: 4;Размер: 98 - Остаток: 4"
;Арт. BN-135 Толстовка с капюшоном Boinc;Материал: 70% хлопок,25%полиэстер,5% эластен Бренд: Boinc Страна бренда: Турция  ;400;15;https://junior35.ru/tolstovka-s-kapyushonom-boinc-/-art.-bn-135.html;https://junior35.ru/assets/images/products/4335/prod/21.jpg;"Размер: 86 - Остаток: 2;Размер: 92 - Остаток: 4;Размер: 98 - Остаток: 1"
;Арт. BN-129 Свитшот Boinc;Материал: 70% хлопок,25%полиэстер,5% эластен Бренд: Boinc Страна бренда: Турция  ;310;15;https://junior35.ru/svitshot-boinc-/-art.-bn-129.html;https://junior35.ru/assets/images/products/4329/prod/14.jpg;"Размер: 92 - Остаток: 2"
;Арт. BN-128 Свитшот Boinc;Материал: 70% хлопок,25%полиэстер,5% эластен Бренд: Boinc Страна бренда: Турция  ;310;15;https://junior35.ru/svitshot-boinc-/-art.-bn-128.html;https://junior35.ru/assets/images/products/4328/prod/13.jpg;"Размер: 86 - Остаток: 2"
;Арт. JM-088 Спортивные штаны Jumping meters;Материал: 100 % хлопок Бренд: Jumping Meters Спортивные штаны,маломерят!!! Спортивные штаны на 2 года,длина 52 см,шаговый 32 см,ширина 28 см Спортивные штаны на 3 года,длина 53 см,шаговый  33 см,ширина 29 см Спортивные штаны на 4 года,длина 57 см,шаговый 36 см,ширина 29 см Спортивные штаны на 5 лет,длина 60 см,шаговый 39 см,ширина 30 см Спортивные штаны на 6 лет,длина 64 см,шаговый 41 см,ширина 32 см Спортивные штаны на 7 лет,длина 65 см,шаговый 43 см,ширина 33 см ;345;15;https://junior35.ru/sportivnyie-shtanyi-jumping-meters-/-art.-jm-088.html;https://junior35.ru/assets/images/products/4290/prod/90.jpg;"Размер: 2 - Остаток: 3;Размер: 3 - Остаток: 1"
;Арт. JM-089 Спортивные штаны Jumping meters;Материал: 100 % хлопок Бренд: Jumping Meters Спортивные штаны,маломерят!!! Спортивные штаны на 2 года,длина 52 см,шаговый 32 см,ширина 28 см Спортивные штаны на 3 года,длина 53 см,шаговый  33 см,ширина 29 см Спортивные штаны на 4 года,длина 57 см,шаговый 36 см,ширина 29 см Спортивные штаны на 5 лет,длина 60 см,шаговый 39 см,ширина 30 см Спортивные штаны на 6 лет,длина 64 см,шаговый 41 см,ширина 32 см Спортивные штаны на 7 лет,длина 65 см,шаговый 43 см,ширина 33 см ;345;15;https://junior35.ru/sportivnyie-shtanyi-jumping-meters-/-art.-jm-089.html;https://junior35.ru/assets/images/products/4291/prod/91.jpg;"Размер: 2 - Остаток: 4"
;Арт. MW-1608 Свитшот Malwee;Материал: 100 % хлопок Бренд: Malwee Свитшот на 2 года,длина 34см,ширина 32 см,длина рукава 43см Свитшот на 3 года,длина 38 см,ширина 33 см,длина рукава 46 см Свитшот на 4 года,длина 41см,ширина 34 см,длина рукава 50 см Свитшот на 5 лет,длина 43см,ширина 36 см,длина рукава 53см Свитшот на 6 лет,длина 45см,ширина 38 см,длина рукава 55 см Свитшот на 7 лет,длина 49м,ширина 41 см,длина рукава 57см ;340;15;https://junior35.ru/svitshot-malwee-/-art.-mw-1608.html;https://junior35.ru/assets/images/products/4283/prod/369.jpg;"Размер: 2 - Остаток: 2;Размер: 6 - Остаток: 2"
;Арт. LM-1616 Футболка с длинным рукавом Little Maven;Материал: 100 % хлопок Бренд: Little Maven Футболка на 2 года,длина 35 см,ширина 30 см,длина рукава 31 см Футболка  на 3 года,длина 39 см,ширина 32 см,длина рукава 34 см Футболка  на 4 года,длина 41 см,ширина 34 см,длина рукава 39 см Футболка на 5 лет,длина 44 см,ширина 36 см,длина рукава 42 см Футболка  на 6 лет,длина 48 см,ширина 38 см,длина рукава 45 см Футболка на 7 лет,длина 50 см,ширина 40 см,длина рукава 48 см ;250;15;https://junior35.ru/futbolka-s-dlinnyim-rukavom-little-maven-/-art.-lm-1616.html;https://junior35.ru/assets/images/products/4275/prod/328.jpg;"Размер: 2 - Остаток: 1"
;Арт. JM-090 Лосины Jumping meters;Материал: 100 % хлопок Бренд: Jumping Meters  ;250;15;https://junior35.ru/losinyi-jumping-meters-/-art.-jm-085.html;https://junior35.ru/assets/images/products/4270/prod/88.jpg;"Размер: 3 - Остаток: 2"
;Арт. MW-1596 Лосины Malwee;Материал: 100 % хлопок Бренд: Malwee  ;250;15;https://junior35.ru/losinyi-malwee-/-art.-mw-1596.html;https://junior35.ru/assets/images/products/4256/prod/365.jpg;"Размер: 3 - Остаток: 1"
;Арт. MW-1599 Свитшот Malwee;Материал: 100 % хлопок Бренд: Malwee  ;335;15;https://junior35.ru/svitshot-malwee-/-art.-mw-1599.html;https://junior35.ru/assets/images/products/4259/prod/360.jpg;"Размер: 2 - Остаток: 2;Размер: 6 - Остаток: 3;Размер: 7 - Остаток: 1"
;Арт. LM-1609 Костюм Little Maven;Материал: 100 % хлопок Бренд: Little Maven Костюм на 2 года,кофта длина 36 см,ширина 30 см,длина рукава 36 см,штаны 47 см,шаговый 30 см,ширина 32 см Костюм на 3 года,кофта длина 37 см,ширина 32 см,длина рукава 39 см,штаны 56 см,шаговый 36 см,ширина 33 см Костюм на 4 года,кофта длина 38 см,ширина 33 см,длина рукава 42 см,штаны 62 см,шаговый 42 см,ширина 34 см Костюм на 5 лет,кофта длина 41 см,ширина 35 см,длина рукава 46 см,штаны 70 см,шаговый 46 см,ширина 37 см Костюм на 6 лет,кофта длина 44 см,ширина 38 см,длина рукава 50 см,штаны 76 см,шаговый 53 см,ширина 40 см Костюм на 7 лет,кофта длина 47 см,ширина 39 см,длина рукава 54 см,штаны 84 см,шаговый 59 см,ширина 42 см ;620;15;https://junior35.ru/kostyum-little-maven-/-art.-lm-1609.html;https://junior35.ru/assets/images/products/4254/prod/316.jpg;"Размер: 4 - Остаток: 6;Размер: 5 - Остаток: 5;Размер: 6 - Остаток: 3;Размер: 7 - Остаток: 1"
;Арт. LM-1608 Костюм Little Maven;Материал: 100 % хлопок Бренд: Little Maven Костюм на 2 года,кофта длина 36 см,ширина 30 см,длина рукава 36 см,штаны 47 см,шаговый 30 см,ширина 32 см Костюм на 3 года,кофта длина 37 см,ширина 32 см,длина рукава 39 см,штаны 56 см,шаговый 36 см,ширина 33 см Костюм на 4 года,кофта длина 38 см,ширина 33 см,длина рукава 42 см,штаны 62 см,шаговый 42 см,ширина 34 см Костюм на 5 лет,кофта длина 41 см,ширина 35 см,длина рукава 46 см,штаны 70 см,шаговый 46 см,ширина 37 см Костюм на 6 лет,кофта длина 44 см,ширина 38 см,длина рукава 50 см,штаны 76 см,шаговый 53 см,ширина 40 см Костюм на 7 лет,кофта длина 47 см,ширина 39 см,длина рукава 54 см,штаны 84 см,шаговый 59 см,ширина 42 см ;620;15;https://junior35.ru/kostyum-little-maven-/-art.-lm-1608.html;https://junior35.ru/assets/images/products/4253/prod/318.jpg;"Размер: 4 - Остаток: 2;Размер: 6 - Остаток: 1"
;Арт. JM-078 Платье Jumping meters;Материал: 100 % хлопок Бренд: Jumping Meters Платье на 2 года,длина 44 см,ширина 28 см,длина рукава 28 см Платье на 3 года,длина 48 см,ширина 29 см,длина рукава 31 см Платье на 4 года,длина 51  см,ширина 30 см,длина рукава 36 см Платье на 5 лет,длина 55 см,ширина 31 см,длина рукава 38 см Платье на 6 лет,длина 59 см,ширина 32 см,длина рукава 41 см Платье на 7 лет,длина 63 см,ширина 33 см,длина рукава 43 см ;410;15;https://junior35.ru/plate-jumping-meters-/-art.-jm-078.html;https://junior35.ru/assets/images/products/4196/prod/11.jpg;"Размер: 2 - Остаток: 1"
;Арт. JM-079 Платье Jumping meters;Бренд: Jumping Meters Платье на 2 года,длина 53 см,ширина 26 см,длина рукава 28 см Платье на 3 года,длина 56 см,ширина 28 см,длина рукава 30 см Платье на 4 года,длина 59 см,ширина 30 см,длина рукава 35 см Платье на 5 лет,длина 66 см,ширина 32 см,длина рукава 37 см Платье на 6 лет,длина 69 см,ширина 34 см,длина рукава 41 см Платье на 7 лет,длина 72 см,ширина 36 см,длина рукава 44 см ;440;15;https://junior35.ru/plate-jumping-meters-/-art.-jm-079.html;https://junior35.ru/assets/images/products/4197/prod/82.jpg https://junior35.ru/assets/images/products/4197/prod/8201.jpg https://junior35.ru/assets/images/products/4197/prod/8202.jpg;"Размер: 2 - Остаток: 1;Размер: 3 - Остаток: 8;Размер: 4 - Остаток: 1;Размер: 7 - Остаток: 1"
